SK_MATRICULA;NM_LOCALIDADE;NM_CATEGORIATARIFARIA;NM_SITUACAO_IMOVEL;NN_MORADORES;ST_PISCINA;LAT_GEO;LONG_GEO;X;Y
889D9FA6A1A5F2B8C087CC510E6CE25D41133673F2A9B8E65CC4172D6C0144C6;SALVADOR UMB;RESIDENCIAL;HABITADO;7;0;-12.946316;-38.367237;568633.6638410022;8568716.066734804
B02019A4242F06E89CDB31040A606B939CF321FC73A79767FA057945803F24A2;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.949283;-38.361573;569247.2224485496;8568386.413264893
443D76B75B31F5FEC57FD65BFA451A86042382104F7A1A197BEAF6F202DE4E88;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.924326;-38.358438;569594.1934721268;8571145.60605502
0584F9313FC5C6FE170938D47C14BDD850D19A2640935354D10861AC169050EC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949881;-38.369643;568371.7116463238;8568322.451295367
64BF074935C5C6B7B474A96607F384C23893E6B77AE847C8A1B5DD2EBCEC2367;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934582;-38.366939;568669.1990700299;8570013.671424463
7255BB5B9BD1842A714F4462CA47D0D5D4A200D7F444767C8708F31210BD032E;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.947027;-38.363663;569021.1422731337;8568636.473908128
E8D40C465FC6D5AE693AF81DD0C8FE380F7E1B1672659C2B3193D3EE23289AF2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.947913;-38.364592;568920.1298226082;8568538.74001758
B88B977E42D9D737C129AE6A2AF26FF50BD179AC841628D63981AF5F0F191D8B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947071;-38.364032;568981.1046044444;8568631.707434619
40BE33B22781E55035EF355AE6A2C89D03912DF783683A612FB20DE64881E97A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.925398;-38.35792;569650.0890844399;8571026.910755722
D0B0B31A3A6ABB97B24A7F6C48EF1EFED46CAA6A48D6367F91ABDB634403C0A8;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.940297;-38.362354;569164.9854542845;8569380.40410064
736CBE0722C448433A9AF5A4560BEA4C4F11038A519433F4BB7130625E7BDE8A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.95001;-38.36187;569214.8063506753;8568306.093292085
9A29ABAD44D04F81A1CF849587CBBD540AB00804FB87D4D688EAD3A56B783593;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945671;-38.37096;568230.0033318453;8568788.394738486
BC563D92C3B9AC167CD1936F9C837B03B9151E803272A6BDFCE834EF88475E8F;SALVADOR UMB;RESIDENCIAL;HABITADO;11;0;-12.936335;-38.366606;568704.841701613;8569819.714620192
BFBC5B766DFD348DD49C8124B8262A895F0DC9B598881B89CF62D710EDFE9012;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937601;-38.362153;569187.531838632;8569678.505578319
E700CC0EB722717E39B804B8D50E602FC29FCDA68A58EB18FB84F540B0053508;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935098;-38.356963;569751.2101618388;8569953.908382118
3C647AB8E3BF088E7B87E149891137589F247EA49127A27D061F521CA6A26ADD;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935895;-38.356073;569847.5317489932;8569865.523826804
A1E0EA2790344EEA342BFD5BA1C6BC6842E1FF1EF68AE383ED9C318A8CE2C948;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935993;-38.356267;569826.46027443;8569854.738748733
B6F53FCADC1AA37571FB7675EF1BE3DD81ACAAF8F87D29228ED95A8E6974131C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.955539;-38.358364;569593.5642611053;8567693.677671697
8E237A38AA0228F7242CC45F95B043837D1690E780498E04EFF640FDB9C6B140;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.923171;-38.356445;569810.7156147341;8571272.79738012
DF0C267F5CFBB3731881FC9CB1752FDBCCCF93CAED7331459DE035DBCDD2464B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938594;-38.356813;569766.5097987736;8569567.237829404
182E12D0A8227E3688F4B64FE0CCDFF09DB80E6749C2D00E86199F6A51CBB29D;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.936665;-38.363213;569072.8064790346;8569782.305949505
9D76D0021344C4F2CC51E25D700392A1AAA70FB7880B92358C646947B1772592;SALVADOR UMB;RESIDENCIAL;HABITADO;3;1;-12.95521;-38.355624;569890.8550881421;8567729.314704055
04366946AB3D81AFA439625464A53C842A6D35185D05EAC8F3E78DA0B7A34BB1;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.942623;-38.376104;567672.8519012823;8569126.845045023
4CCFBB20FDAA443B77C856ADF8461B046DF34FFC7846C4175FA99682BF5D1218;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945817;-38.375355;567753.2348105502;8568773.416837899
C0C4B9B0B49A68768F280C733225E92DDA855460627C43E523C5228A42447D26;SALVADOR UMB;RESIDENCIAL;HABITADO;15;0;-12.939792;-38.361966;569207.2123735759;8569436.148102004
1789F2352D2D9EE7FA24510883D5AA810DCE42CED458BB1D1218C689333E351B;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.941957;-38.369194;568422.5758007229;8569198.660956195
46E53B870829A5DB8A55D64E6B2108B8393EEA1D69201DE0BDBA04D76C752D5D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949118;-38.348528;570662.2544025681;8568401.09160676
8EC36AE35E24004AC04E3325EFD26CA640296FA3FC686D3466C6D2F66F82A002;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.939432;-38.360813;569332.3818329704;8569475.649035707
D125D22BF1D0BA5975BAA16C5C6DD028AA4F2EAA085B99DE09BF4C91F6C1DCE2;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94747;-38.364581;568921.4447369949;8568587.729286183
9B229D25FC5D6F8AF7C81E8E076FA631FA0DF941C020832B5A3B85869A4B89A8;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949334;-38.366326;568731.6534451362;8568382.055648275
D44912748B668C4FD15BE873158242F196BB07C3DAF10C2D42030A8D2629DFD2;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.940258;-38.368656;568481.3976779233;8569386.412486369
B4F5BEE33D7FE6377FADCF69F5661D6371D75DEB64F079C2384535C7B2DDA621;SALVADOR UMB;RESIDENCIAL;HABITADO;9;0;-12.94134;-38.366738;568689.1531343682;8569266.237926384
83F7CE01647DD9D877DFF8D3924D5CE4DD78AA092FDFA517485AB8722FF9FFEF;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.950312;-38.360869;569323.3004514959;8568272.42327072
424049E81BA5617FA841A0B7E60CB67AD4080BACCB3CC8CD0B5319F393CB439B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.927981;-38.358084;569631.582420496;8570741.29646805
1ADFE1E66D754F2D2FE61165F420B34113A91D98B646326ED38AB979A18EFD17;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.934208;-38.362152;569188.5754996965;8570053.743618388
B303CDD511BE9518265FA13CC5875BF24E0F64FB34A1604FE3AC69FD13ECD18F;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.941946;-38.361101;569300.4470953194;8569197.698877407
DDDAAE2FBF32836AD4412E5639E7C1F25F00FDE8EAF305C5D3313F47DA58CF83;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941795;-38.361443;569263.3911443469;8569214.490890184
929954CF7FA1CD4B553B9B3F21F297E87EC8414D31B62B3D47915F5FC62FC5D9;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941854;-38.361102;569300.3640332862;8569207.87360944
40A596C94A11F7E03C9A6FF1F256BCD39414CE04FAFE482261C980425A512CA4;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933783;-38.362786;569119.918760191;8570100.916456975
1FF45A5D801F516A526BFB77921BD28F6A21F0715273BD670C1B4D4A2A5DF6CA;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.941356;-38.360013;569418.6285517762;8569262.653148761
A707D06AADA29065C1A8FBCFED3DD9D0B5DDC913B3CAD5A9210DC02E2D2CDFBC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.95072;-38.353348;570138.9822589093;8568225.25016988
5864B75D3357380D96489BF5F9D1A2B58E7D0E2C4B51F44EDEEA23E980ADA503;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93403;-38.368704;568477.8900639535;8570075.19095024
2ACD4D3DA2D1FFA84839B72CBD6943E12A300149C4D2C43A7B84CFEACBB2A655;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933321;-38.359917;569431.2645793114;8570151.23344437
0A2DA65938BD44A8F9ECC16C8285F1F9F2417481C6E88B6A170EB6FC919E9755;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.936924;-38.356422;569809.3876842718;8569751.819868594
F8498DC905A558F6B119F7EC2EB6708A95BE91B8C259EEF0364832CEE95ADEBB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936966;-38.362616;569137.483068113;8569748.856575558
8055FB990E4F1AAC705DD591219C1FBDD6D4042D9D1AB7A04AB9E473432C29DC;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.93663;-38.367881;568566.4555850028;8569787.43199265
F780088351881CF58C15B534B3D83809EBAFEC9DB12C5C5A0BDBDF90F5DABCCF;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940584;-38.366085;568760.1930257556;8569349.669949539
FEE26E69BE15520E3361CA85A49B097958F5E935249F0B43BC4785FB66409191;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.939317;-38.359878;569433.8365810165;8569488.113557529
47EBE85A88984BFC4E10D5DDAB5423D59AD791C8F7EDAE7C04D9FBE2CEA50F40;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936084;-38.363096;569085.657943419;8569846.528251339
71DCB5016154336139E0CABB802A3BA86268FBE525927EEB76AE26E06F748001;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.937625;-38.360062;569414.345378402;8569675.28508076
6D074A92572C66D2FDCEBA73FC95ED9DCBDDE7E54507406C4D5ABAEEAB02E77C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947008;-38.363863;568999.45342585;8568638.62913133
0F820D42251394BF13B7B15F8691B8863FCB2DC1D7F313469C77560C6A0A6F9B;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.941916;-38.362936;569101.4081309941;8569201.513041891
798EC379A7C09DE3F0A7DFFF5EF99AD9A3C5F504D8DC060FF989E6E5A183DAA8;SALVADOR UMB;RESIDENCIAL;HABITADO;7;0;-12.949339;-38.362802;569113.8980885942;8568380.552671034
36CAA4C827D321C7A1A18751D5CBE03A7DB173B44B4483F7F02BE055BF747BB8;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935345;-38.364338;568951.1348470256;8569928.590582859
8A58E24E9B773ADDCB2A5CAB9EEDB0C889A59D8420B95F0F1B9FF9D92982B421;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934551;-38.357403;569703.63274885;8570014.522068817
6F384C6B554D532398E17AD022142AE718D46C93D4ACD0C70B97C9C39D111202;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.948153;-38.372235;568091.0292060897;8568514.245728025
EB6F71D751F63A7F37891F9353B9150B5CC5D07B06C622CDB6BE18EA106308F1;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938899;-38.356088;569845.0686815709;8569533.309464822
E8932C3AA5BD3F2918F2FB0D4C9D265D6B9C847C1F65E2E51B24A1DDDECAB34A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932863;-38.368233;568529.3007385554;8570204.125478707
963E125AA87D94E79D633F89A4D63765D33F3398B5A7B34539E2CBA09780CB5F;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932582;-38.365466;568829.532069185;8570234.459399084
CB2910068E7AF631198A1E38BEC1CE5425DA15FCEFC71CEFF19FA58E413D342D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933227;-38.364134;568973.8457136995;8570162.76914457
8E166E1C5FF29825CF8F29BA78F2EA6C7186AA7BFAD0215B4F2207C14D86ECDE;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.93471;-38.357397;569704.2394577445;8569996.936309922
CB82FE46BAC121FEFBB06B4E7488347C003EE32699669BBFF7F27EC3CDB4B7DB;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.941943;-38.375174;567773.9145957817;8569201.801176872
655BF7A4D51F81C6E117231159372DB2B586539043060BA0745601F143E9D245;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933515;-38.364275;568958.471451411;8570130.956684802
5F6F03EC32E848F6F8F2264F486CF0502C6C129DBA23ECDE2C038BB2FEC07618;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.939368;-38.366626;568701.8419820698;8569484.2949762
48094B79CB89EF4C00DB7AB9F697E71A71D887E2A169A2AAA0F6F7BF2A514D79;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935567;-38.363368;569056.2949365806;8569903.777660929
15EDAD12115A412D288629045F25A3E35775F71F1C7CE3E16DA38307617925BA;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.924167;-38.358564;569580.5689877612;8571163.224392664
E08939CCB0BA9C1C3BD793B33D85689C41952123200170C7B126DCA1D65B324E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938419;-38.367159;568644.2851109232;8569589.389678638
9EB1DF4AD3DDA6D474D43799207ADA17D679BCC12BFA1BBCEA226F75F9A95AD0;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.946745;-38.361382;569268.6411307864;8568667.044056691
A843EC559836FA4A63CBCD12BD808BDB7CD5A2F5E29F8474904B2BBB429B82CC;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.946161;-38.364651;568914.2114995606;8568732.513003584
EF4A25D849D764839DC235119003E7B73ADA4F92D9B62B61A4F05BC5CC17DC1E;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.947789;-38.365319;568841.3061953657;8568552.649265155
B966BE04554E0896EEF44AD6C2F1FE62F15B16FC9C3CA5FFD5F80B7401A426C1;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934387;-38.359943;569428.1494084955;8570033.34950548
A6233F2BD7BBA1C27FF77E133F8059FA76B8AFAC58A3DAEE737F56190EEB51F4;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938157;-38.357023;569743.851665763;8569615.62379164
FB69E95CE1E40C14802BA4326156DC0373BC4F0E626A8177BE0FD06B04B89012;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.952305;-38.35821;569611.1662489218;8568051.29066138
F5D0687B7843BE5ED3418F4592801B72A9D06A93ED887F317421EBF41E55C351;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949992;-38.36908;568432.7494170872;8568310.024960423
784566106CF052E75010B98A5BFBAE57BC6A5B9376734C2BDE42E0AA85519CC2;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.93164;-38.366537;568713.611434209;8570338.924582217
CAAD3A30DDE217512F28E974772C2EBC04CB7E613DCBD9E1CBC25DF00AE2EF6B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.936684;-38.357102;569735.6914470664;8569778.547353007
3FBFB2C7B5AC7C3B23B86EB614F868531F7DC40E47537EF600AB6E89A0CE1CF8;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933592;-38.360198;569400.7078111236;8570121.33923803
714176D8C2F0F8E95DC4731658BE1F90F83D37081347974B31AF9B03DA9AA549;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.952103;-38.357597;569677.7133989772;8568073.463246554
FA13CD2237A6E0EA1638101F28218169976F74B87577D02135C7A0AB5A4D5AE1;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935265;-38.365848;568787.3589170119;8569937.844253607
C61677BF590E5F69D46445324ABEF430BE0AD671B131967837C0074034C01483;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936141;-38.361082;569304.1111299549;8569839.679972108
D858416A726B0CF0E671488CBCF15CB3C7316CF7828E0D0CE0F07A657F6017A9;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.944789;-38.373299;567976.5291482706;8568886.559557848
6E0D8DEEA8A80D22F87E2ACB15D8C816EE23B91E180005A41C50DE3F6EBB2639;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.9351;-38.360579;569358.9617473563;8569954.669898868
B5889AC3976EC6E31293B6B091161EE87220F713F59A8696AE04F697C385DEB3;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.946683;-38.369277;568412.2837240595;8568676.026164033
0A0F70B2474FC007B2CE1F021900BF9CFB5EAA19777AF78DCD7BFB6463F23AEB;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947128;-38.369421;568396.5426288896;8568626.851311529
B57F237731792A11C4FB3B9220157F9DD40A5D099A4545CDF9255134D3170B3C;SALVADOR UMB;RESIDENCIAL;HABITADO;7;0;-12.945594;-38.363349;569055.5965090754;8568794.86741291
5C3221D6A1095CE954766C9ED9FD00573834A75F70A318179D02B7502E4A9099;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.934222;-38.373398;567968.6524277914;8570055.208482277
1306F76E65FBAB1B5C9B294D17E558BD010FCDBFD4F85443C77505532492EAC5;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938075;-38.366324;568734.9551432934;8569627.209114727
04A9E91DFE4F96160CF14B4C145D9C17161BB1C80BF3539113D4493C7AFD0FC3;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938515;-38.368768;568469.7242305704;8569579.203969074
5175F16FF6A2FA3CC00F4C196B3BD16DBCFE4A4058BDC8450C82CD7D7A8C7B5B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.95482;-38.355723;569880.2255906573;8567772.472729515
6135414091FD795649E060EEDE02AF5ADFBEBFF0D84A3FDFE781DF9E70B97DC2;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.93518;-38.368495;568500.247744988;8569947.9544974
D377FFA3514A1802FC4C76263D5A591CBE6747DE1D21D4658E49FF8CEBAEE91C;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940976;-38.360292;569388.469698395;8569304.753793558
310EBB8F353847EAE50282EA66E11D5D0364272E40CB6ECB955F52419F610177;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934955;-38.364174;568969.0319606502;8569971.6772165
0AE7FD3A1C8383F32428A9F96F6EE9BD7C202EBC15968AD563D1BC6074DEA194;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936179;-38.365005;568878.5529130262;8569836.536588827
DD88C0DAC97E5ED95648252D61BEC93DC32BB4D8F0EDDAE99DFADB6CF3F07B1B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938881;-38.357164;569728.3556330762;8569535.593598519
8C4A6951557D13AB527559E30CF8FBA4DFC08DF693F1D488D2C2E22064028418;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936523;-38.364584;568924.1264505194;8569798.379644105
83F94C58B559CE415DD70F082B0A346F680897D29DE31C76C80A5A0887F3D7F3;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.937046;-38.357459;569696.8653663689;8569738.610306388
5CF8E464BC81458BCBCF756F5ABB92526E51C643B9589667CA5595A28896BAD8;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938877;-38.366785;568684.7290554268;8569538.63825618
98D41772DA626EE2A95A2090BB012D94AD3EA81D872343F89DB597CA5B0321E4;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945216;-38.360916;569319.6109713316;8568836.012956223
8BCF7B4CC38257EDC8B92B19E6FA12655075B946141632A93647345E410E05E0;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951132;-38.3533;570144.0735055261;8568179.67301431
B850FF01A9AC5815043004BA01C864565DBBB56392AAE4FAFEE4712D63F1E9A5;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.955234;-38.353724;570096.935687092;8567726.140085801
E054C6722B692232D52662F5E19595383CD9E54584FEEF6AA754A90D7D2B70C1;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945173;-38.367107;568648.0778434827;8568842.438364008
C81DDE52C890E7B8379874325BF225D2ADD95D61E5A8623EC97F966C69D2B862;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935741;-38.369476;568393.6805387527;8569886.17487904
71E80177DCFBFCFB5DF7C4A9133DAA92592BE556BDC427987F201BD4DCA3C285;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.953119;-38.355058;569952.83095286;8567960.408106988
F39E23D3B3D64D4078D9DB08D93E907917350CD0CE2F17E32C163324DB4114C5;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947227;-38.364398;568941.3615759762;8568614.553796865
47DE8AE55D23294ED0F6D11C9C110C49F6F40ED3DB1D838CB64C382F96A6F9A2;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.942503;-38.362091;569192.905600172;8569136.36715348
0A0F480362D8BC6DBE24BAD71CAC8B1777A80EFB9840528FD2C919BD3E5D6F9B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948373;-38.366813;568679.092081917;8568488.465352992
87437AEAD9977DDC2E4EA0EB8F6716F58BF181B500E315C54D95CDD2A03FC817;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934501;-38.357788;569661.8834072888;8570020.156484477
5B29B584552D07744ACC0CC4B57A3E10CC72153877F7F74480A01314F3B7A007;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.950647;-38.346221;570912.0617803726;8568231.357185751
072DB036B4854A791177E0DA1029D6824AB4E3B95E964A20FF6B8CC39A9DF383;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.9329;-38.367768;568579.7321658432;8570199.90905223
BA22D925639266FBA9ACFD2485793A09869AAC8E62E49FB72C96976357E94172;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.938472;-38.365131;568864.2559404989;8569582.983380418
330E1414FCE2D8F92D7626881C8260B63EFF6D25EFDBC536EEC8F5D76A5C2690;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935167;-38.36078;569337.1396488145;8569947.3147024
B1F221DA2D782A057CEA8182A609D1994EB0CEC3C7013C0870D7CFBC40257551;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.936594;-38.357253;569719.3367244622;8569788.541776152
50D192ABE8D4CC3D7E27BDB80CCC7B7D03984A36E8B1BDF45E1863149312DEED;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.94161;-38.368456;568502.723220735;8569236.838805083
50BFEC02D203CB60CED58FD835233C40DEACFE6283EAD8C7959E758F2068CA22;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.94733;-38.37232;568082.0327009538;8568605.28541466
9486CFE6A957C3A64B0EA97D1C7C7C3299D03C5F2636C0BE38559FDE026CC523;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.933519;-38.370585;568273.9858915134;8570132.20579818
C23DFFDE79730CE71B8D517951DC064483923201C3FCA35DF113B6BBA1D8EB57;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943779;-38.362419;569156.9749264979;8568995.340522515
75439850768DFE8E71CAE11E9BA41A7A8780FBF5935A4FF1D78F69070872D531;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934699;-38.368724;568475.538076258;8570001.210414706
CC58F1ACE77D16912A006B217CB66A9D56C28887807D1C6D8EB0EDC842FF2902;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935862;-38.367361;568623.0724326415;8569872.227112925
C9A46A2285225A308C62DC9579A30F233DD2FB5D50BE42BD31DC1377D22D6D10;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.93676;-38.35742;569701.175302862;8569770.228995768
821ADE6CA84DA53CF73DABB6CCDCF40803A39F047FCC20D0FACF054C3C70651B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.94283;-38.362623;569135.1081986561;8569100.347433994
56D847A2476EFD7FD6CE248FE1BCD160B5761FF022F780E79BB0F343EAFE591A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.947217;-38.372977;568010.7985059245;8568617.957124524
3A1547FBE7B1E4D018ADD385DBB7769AD843AE16A43862D403D51918C0DB92EA;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.934235;-38.357357;569708.7103811726;8570049.456606451
C27493E476F58F8D20283E76D529026E8D0D35FBB39E424D4D0C8FF3D12F26B3;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.940963;-38.360072;569412.3373672251;8569306.13180745
FA4E618B5ECD5B100D2F2DAB3DDC6B289BAB1E17CE89BAF8EEDD4B82391F2E9B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.932628;-38.358299;569606.9714909036;8570227.434237307
06ACC55569C2914EDE3FDEAE70B4BBE93F76B82BE2285D7F4D438392EE1BE906;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936472;-38.357842;569655.4788028207;8569802.194390712
22146E617D37CE4633BEB99DDB4176E095F203BC22F3CF6A6D71F613B0CE250D;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934478;-38.365777;568795.2763365834;8570024.860931704
C4A79FA15F2A166398C6E80563F3303AB7F2EB04FF53AD324F5C7A0CC3F8722C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.941312;-38.364948;568883.3271193033;8569268.853190634
DC6ABD8822AF496FF0A6F1D75B870BD1D9AF5DDE7E512A4008282FF1A94DD1B3;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934478;-38.362362;569165.7211668933;8570023.940567106
1F0B410AA64F9F311621F800D496BD7B3AAEE2152A9E747F2149D6916DF62CC4;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.933888;-38.362046;569200.1621513686;8570089.104365828
CB8BB0C60EE8BCD6051FB0607AB506025A982FFA4D48910BA310734A137F7BC1;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93568;-38.356389;569813.3133385261;8569889.38733171
75EE9F4AD4A49B597469FFB2EE8BBF88B363EF1F52EC7ECDEB5B443EFB3E9D12;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.941716;-38.375493;567739.373200264;8569226.989985537
E71D11CCE32E8EDBD99CAC5FC640B0FABF30A6602DDC588D002DE627F975C224;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.937686;-38.358061;569631.3859853342;8569667.995315861
EAC15EAEEC4C464FF5BC908F8F1DE05F50FA7FAC3A0CDFEA441354040CEDEBD6;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.947421;-38.371265;568196.4439004596;8568594.940423656
858E50700DCD001776FAD4513A3AED016259CF6ACEA16D8660494E90AB5D4184;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.954841;-38.355829;569868.722218523;8567770.179276446
